588,シルバーダイヤ,,20,Ｙ,44.5
589,感圧紙中葉６０Ｗ,,20,Ｔ,1
590,紀州,ブルー,21,Ｔ,107
591,スノーペトル,ホワイト,21,Ｔ,90
592,紀州,ウスミズ,20,Ｔ,68.5
593,インペリアルマット,,23,Ｙ,125
594,ボンアイボリー,,23,Ｙ,21.5
595,マルウタックスーパーユポ＃１１０,,35,Ｔ,1
596,ｎｐｉ上質,,22,Ｔ,67.5
597,日本製紙,ピュアピンク,21,Ｔ,52
598,ｎｐｉ上質,,23,Ｙ,38
599,タント,Ｎ－３,21,Ｙ,130
600,紀州,サクラ,20,Ｔ,84.5
601,紀州,クリーム,20,Ｔ,84.5
602,タント,Ｎ－６２,21,Ｙ,100
603,紀州,シロ,20,Ｔ,50
604,ＯＫカイゼル,コイネズミ,21,Ｙ,110
605,マーメイド,シロ,21,Ｙ,210
606,Ｖマット,,23,Ｔ,93.5
607,アラベール,ナチュラル,21,Ｙ,90
608,マルウタックオリンパス,,27,Ｔ,70
609,マルウタック上質超強粘着,,27,Ｔ,70
610,ラフクリーム琥珀,,21,Ｙ,71.5
611,タント,Ｈ－７０,21,Ｙ,100
612,紀州,モエギ,20,Ｔ,42
613,紀州上質,,22,Ｔ,53
614,クムンドカシミアＦＳ,シロ,1,Ｔ,175
615,クムンドカシミアＦＳ,ユキ,1,Ｔ,95
616,ビオトープＧＡ－ＦＳ,アンバーレッド,21,Ｙ,120
617,エスプリＦＰ,,23,Ｙ,76.5
618,晒竜王Ｗ,,24,Ｔ,75.5
619,北雪ケント,,23,Ｙ,155
620,ＯＫアートポスト,,21,Ｔ,160
621,紀州,オレンジ,20,Ｔ,84.5
622,紀州,ハダ,20,Ｔ,112.5
623,ｎｐｉ上質,,23,Ｙ,76.5
624,ジョイボリー,,23,Ｙ,15.5
625,ケンラン,ホワイト,21,Ｙ,180
626,レザック６６,ベニ,21,Ｙ,130
627,レザック６６,オリーブ,21,Ｙ,175
628,マルウタック上質強粘着,,27,Ｔ,70
629,紀州,サクラ,21,Ｔ,66
630,日本製紙,モモ,20,Ｔ,42
631,オペラクリームウルトラ,,21,Ｙ,72
632,奉書紙,白青,21,Ｙ,60
633,ＳＡ金藤,,23,Ｙ,125
634,ｎｐｉ上質,,21,Ｙ,135
635,ｎｐｉ上質,,20,Ｔ,86.5
636,奉書紙,特白,21,Ｙ,60
637,ＣＣＰ上葉８０Ｗ,,20,Ｔ,1
638,ＣＣＰ下葉８０Ｗ,,20,Ｔ,1
639,レザック６６,ボタン,21,Ｙ,260
640,レザック６６,アカ,21,Ｙ,260
641,レザック６６,ミント,21,Ｙ,260
642,日本製紙,ピュアピンク,21,Ｔ,66
643,レザック６６,シロ,21,Ｙ,215
644,琥珀,,21,Ｔ,90
645,タント,Ｎ－７,21,Ｙ,100
646,ｎｐｉ上質,,21,Ｙ,55
647,紀州,レモン,21,Ｔ,107
648,ジョイボリー,,23,Ｙ,14
649,レザック６６,ラクダ,21,Ｙ,175
650,紀州,クリーム,21,Ｔ,78
651,雷鳥上質,,21,Ｔ,90
652,紀州,アサギ,21,Ｔ,78
653,ホワイトニューＶマット,,23,Ｙ,76.5
654,金ピカ水溶強粘,,27,Ｔ,1
655,アラベール,スノーホワイト,21,Ｙ,200
656,ジョイボリー,,23,Ｙ,18.5
657,星高奉書紙,特白,21,Ｙ,60
658,紀州,ワカクサ,20,Ｔ,121.5
659,新草木染,すずめいろ,21,Ｔ,47.5
660,ニューユポＦＧＳ＃８０,,21,Ｔ,1
661,紀州,ハダ,21,Ｔ,107
662,日本製紙,アサギ,21,Ｔ,66
663,エーワンマルチカード５１２６１,,4,Ｔ,1
664,レザック６６,ユキ,21,Ｙ,175
665,ありそ,,20,Ｔ,35
666,ゴールドアトラスＧ,,24,Ｔ,92
667,日本製紙,ピュアライトクリーム,20,Ｔ,68.5
668,ＯＫアートポスト,,21,Ｔ,180
669,ＯＣＲ,,23,Ｔ,62.5
670,ＯＡ賞状用紙,,35,Ｔ,1
671,紀州ＯＣＲ,,23,Ｔ,62.5
672,ＭＩＣＲ用紙,,32,Ｔ,36.5
673,マルウタックキャストコート,,27,Ｔ,73
674,Ａカード＃３００,濃クリーム,21,Ｔ,270
675,Ａカード＃２００,ミズ,21,Ｔ,180
676,紀州,シラチャ,21,Ｔ,52
677,Ａカード＃２５０,ソラ,21,Ｔ,1
678,紀州,キ,21,Ｔ,132
679,星高奉書紙,特白,21,Ｔ,51.5
680,テンカラーエンボス皮しぼ,コイモモ,21,Ｙ,175
681,紀州,ブルー,21,Ｔ,176
682,ＯＫアートポスト,,21,Ｙ,220
683,ＯＫマットエコグリーン,,20,Ｙ,57.5
684,パールコートＰ,,20,Ｙ,43.5
685,レザック８０つむぎ,シロ,21,Ｙ,170
686,タント,Ｐ－６０,21,Ｙ,100
687,パールコートＰ,,23,Ｔ,62.5
688,レザック８０つむぎ,ハダ,21,Ｙ,210
689,レザック６６,ウスミドリ,21,Ｙ,175
690,エーワンマルチカード５１２１６,,4,Ｔ,1
691,ＯＫレインガード,,21,Ｔ,135
692,レザック６６,キ,21,Ｙ,175
693,クラークケント,,23,Ｙ,125
694,レザック６６,キ,21,Ｙ,215
695,ＦＢ堅紙クリーム,,21,Ｙ,180
696,雷鳥上質,,21,Ｔ,110
697,サンカード,,21,Ｔ,19.5
698,サンカード,,21,Ｔ,36
699,サンカード,,23,Ｙ,12.5
700,菊水和紙局紙赤口№２０２３厚口,,32,Ｙ,1
701,紀州,ウスミズ,20,Ｔ,33
702,ＮＴラシャ,ニブアカネズミ,21,Ｙ,100
703,ＳＴカバー,シロ,21,Ｙ,100
704,ＯＫアートポスト,,23,Ｔ,111
705,紀州上質,,20,Ｔ,44.5
706,紀州,ハダ,21,Ｔ,78
707,日本製紙,クリーム,20,Ｔ,50
708,エンボス布目,,23,Ｔ,76.5
709,紀州,フジ,20,Ｔ,84.5
710,ユポハイグロス,ＧＡＲ１００,20,Ｔ,1
711,ナポレン,ホワイト,21,Ｔ,175
712,レザック６６,ウスミドリ,21,Ｙ,215
713,日本製紙,アサギ,20,Ｔ,42
714,エスプリコートＣ,,23,Ｙ,125
715,アラベール,ホワイト,23,Ｙ,139
716,マルウタック上質トイシ強粘着,,35,Ｔ,90
717,マーメイド,グレー２,21,Ｙ,200
718,アートボード,,23,Ｙ,12.5
719,日本製紙,サクラ,20,Ｔ,33
720,モス,ライトグレー,21,Ｙ,240
721,アラベール,ホワイト,21,Ｙ,160
722,タント,Ｈ－６４,21,Ｙ,100
723,日本製紙,サクラ,20,Ｔ,42
724,日本製紙,ピュアピンク,21,Ｔ,107
725,シナールＤＧグロス,,23,Ｔ,76.5
726,Ａカード＃２００,アイボリー,21,Ｔ,180
727,Ａカード＃２００,ナチュラル,21,Ｔ,180
728,Ａカード＃２００,淡クリーム,21,Ｔ,180
729,Ａカード＃２５０,ミズ,21,Ｔ,225
730,Ａカード＃３００,モモ,21,Ｔ,270
731,ＯＫトップコート,,21,Ｔ,110
732,ＯＫマットエコグリーン,,20,Ｔ,57.5
733,ＯＫマットエコグリーン,,20,Ｙ,70.5
734,ＯＫレインガード,,21,Ｔ,90
735,ＯＫ金藤片面,,21,Ｔ,73
736,ＰＨＯ,淡クリーム,21,Ｙ,180
737,ＷＰＨＯエンボス絹目,,21,Ｙ,180
738,ｂ７クリーム,,20,Ｙ,55
739,ｂ７トラネクスト,,20,Ｔ,63
740,ｂ７ナチュラル,,20,Ｔ,45.5
741,ｂ７ナチュラル,,21,Ｙ,71.5
742,ｂ７バルキー,,20,Ｙ,57.5
743,ｎｐｉ上質,,20,Ｔ,35
744,ありそ,,22,Ｔ,53
745,きらびき,シロＳ－８０,23,Ｙ,1
746,アラベール,スノーホワイト,21,Ｙ,110
747,エスプリＡＰ,,23,Ｙ,139
748,エスプリＶ,,21,Ｔ,180
749,エスプリＶ,,21,Ｔ,220
750,エスプリＶ,,23,Ｙ,153
751,オーロラコート,,21,Ｔ,110
752,オリンパス城野印刷,,24,Ｔ,75.5
753,クラシコトレス,,20,Ｔ,85
754,クラシコトレス,,20,Ｔ,74
755,クラシコトレス,,20,Ｔ,107
756,クラシコトレス,,20,Ｔ,41
757,クラシコトレス,グリーン,20,Ｔ,74
758,グラディラＣＯＣ,,23,Ｙ,68.5
759,ケナフ１００ＧＡ,,23,Ｙ,125
760,ケンラン,ナチュラル,21,Ｙ,265
761,ケンラン,淡クリーム,21,Ｙ,180
762,コスモエアーライト,,20,Ｔ,35
763,コスモエアーライト,,21,Ｙ,71.5
764,サテン金藤Ｎ,,21,Ｙ,180
765,サテン金藤Ｎ,,23,Ｙ,111
766,シャトン,,20,Ｔ,57.5
767,シルバーダイヤ,,21,Ｔ,110
768,タント,Ｎ－５７,21,Ｙ,100
769,タント,Ｎ－８,21,Ｙ,100
770,テンカラー,ゾウゲ,21,Ｙ,175
771,トモエリバー６４,,20,Ｔ,0
772,ニューケント,,21,Ｔ,180
773,パールコートＰ,,20,Ｔ,43.5
774,パールコートＰ,,20,Ｔ,86.5
775,パールコートＰ,,23,Ｙ,113.5
776,パールコートＰ,,21,Ｙ,90
777,パミス,ジュンパク,23,Ｙ,139
778,プリンス上質エコグリーン,,20,Ｙ,70.5
779,ベストマット,,23,Ｙ,93.5
780,ホワイトニューＶマット,,20,Ｙ,44.5
781,ホワイトニューＶマット,,23,Ｙ,62.5
782,ホワイトニューＶマット,,21,Ｔ,90
783,ボンアイボリー,,21,Ｔ,40
784,ボンアイボリー,,23,Ｔ,15.5
785,マーメイド,シラチャ,21,Ｙ,160
786,マーメイド,シロ,21,Ｙ,160
787,マーメイド,シロ,23,Ｙ,93.5
788,マットカラーＨＧ,,21,Ｔ,135
789,マルウタック上質強粘着,,35,Ｔ,70
790,ミラーコートＰ,,23,Ｔ,76.5
791,ミラーコートＰ,,23,Ｙ,139
792,メヌエットライトＣ,,20,Ｔ,43.5
793,メヌエットライトＣ,,20,Ｔ,46
794,レイナＲ,,21,Ｔ,220
795,レイナＲ,,23,Ｙ,139
796,レザック６６,ギンネズ,21,Ｙ,215
797,レザック６６,スミレ,21,Ｙ,175
798,レザック６６,スミレ,21,Ｙ,215
799,レザック６６,ボタン,21,Ｙ,175
800,レザック８０つむぎ,バラ,21,Ｙ,210
801,レザック８０つむぎ,ミドリ,21,Ｙ,210
802,ヴァンヌーボＶ,スノーホワイト,23,Ｙ,135.5
803,ヴァンヌーボＶ,スノーホワイト,23,Ｙ,73
804,ヴァンヌーボＶ,ホワイト,23,Ｙ,125
805,ヴァンヌーボＶ,ホワイト,23,Ｙ,62.5
806,ヴァンヌーボＶ,ホワイト,23,Ｙ,104
807,紀州,アイボリー,20,Ｔ,112.5
808,紀州,アジサイ,21,Ｔ,132
809,紀州,オレンジ,21,Ｔ,132
810,紀州,キ,21,Ｔ,134
811,紀州,キ,21,Ｔ,176
812,紀州,ギンネズ,21,Ｔ,176
813,紀州,クリーム,20,Ｔ,112.5
814,紀州,サクラ,20,Ｔ,112.5
815,紀州,シラチャ,21,Ｔ,176
816,紀州,シロ,20,Ｔ,42
817,紀州,シロ,20,Ｔ,68.5
818,紀州,ミズ,21,Ｔ,176
819,紀州,モエギ,20,Ｔ,50
820,紀州,モエギ,20,Ｔ,84.5
821,紀州,モモ,20,Ｔ,112.5
822,紀州,ヤマブキ,20,Ｔ,33
823,紀州ラップ,,24,Ｔ,129.5
824,紀州,ワカタケ,20,Ｔ,112.5
825,金かすみ水溶強粘,,27,Ｔ,1
826,銀竹クラフト,,24,Ｔ,63
827,江戸小染はな,キヌ,21,Ｙ,175
828,三菱トレッシング,,20,Ｔ,33
829,三菱トレッシング,,20,Ｔ,35.5
830,大王製紙,シロ,21,Ｔ,107
831,大礼紙,シロヤナギ,21,Ｙ,60
832,淡クリームラフ書籍,,20,Ｔ,42.5
833,東海クラフト,,24,Ｔ,108
834,東海クラフト,,24,Ｔ,129.5
835,日本製紙,ウスベニ,21,Ｔ,107
836,日本製紙,ピュアピンク,20,Ｔ,107
837,日本製紙,ピュアライトブルー,21,Ｔ,107
838,雷鳥ＳアートＣＯＣ,,21,Ｔ,110
839,里紙,シロ,21,Ｙ,130
840,里紙,シロ,21,Ｙ,70
841,琥珀,,20,Ｔ,40.5
842,ＪＥＴエースＦ,,31,Ｔ,37
843,紀州,ウスダイダイ,21,Ｔ,107
844,紀州,リンドウ,20,Ｔ,33
845,レザック７５,クリーム,21,Ｙ,130
846,雷鳥特アート,,23,Ｙ,62.5
847,ユトリロ上質,,20,Ｙ,35
848,ＯＫミューズコットン,ビャクグン,21,Ｙ,118
849,ＯＫミューズコットン,ネズアサギ,21,Ｙ,118
850,ＲＶマット,,20,Ｔ,44.5
851,新草木染,あまがわ,21,Ｙ,64.5
852,レザック６６,アボガド,21,Ｙ,260
853,Ｖマット,,20,Ｔ,57.5
854,ユポタック,４４０＊４２０,1,Ｔ,1
855,紀州,ミドリ,20,Ｔ,68.5
856,ｎｐｉ上質グリーン７０,,20,Ｙ,35
857,Ａカード＃２５０,モモ,21,Ｔ,225
858,ＳＴカバー,シロ,21,Ｔ,100
859,マルウタックキャストコート,,35,Ｔ,73
860,レザック６６,キンチャ,21,Ｙ,260
861,レザツク８２ろうけつ,ゾウゲ,21,Ｙ,130
862,レザック６６,キンチャ,21,Ｙ,175
863,プリンス上質,,23,Ｔ,48.5
864,ＯＫコートエコグリーン,,21,Ｔ,135
865,シルバーダイヤ,,20,Ｙ,86.5
866,クラークケント,,23,Ｔ,125
867,シナールＤＧグロス,,20,Ｔ,70.5
868,紀州,ワカクサ,21,Ｔ,68.5
869,ニューユポＦＧＳ＃２００,,21,Ｙ,1
870,Ａカード＃２５０,ハダ,21,Ｔ,180
871,Ａカード＃２５０,ハダ,21,Ｔ,225
872,ＡライトスタッフＧＡ－ＦＳ,,23,Ｙ,76.5
873,スーパーユポＦＲＢＷ,,23,Ｔ,130
874,紀州,濃クリーム,21,Ｔ,107
875,ＴＳギフト１,カシミヤ,21,Ｙ,200
876,こざと,シラユキ,21,Ｙ,90
877,ファーストヴィンテージ,アップルグリーン,21,Ｙ,86
878,アラベール,スノーホワイト,23,Ｙ,139
879,パミス,,23,Ｙ,104
880,ＮＴラシャ,ギンネズ,21,Ｙ,130
881,菊水和紙局紙赤口№２０２３厚口,,32,Ｔ,1
882,レーヨン大礼紙№２９１１,,21,Ｔ,1
883,Ｖマット,,21,Ｙ,110
884,ビルカラー,ウスネズミ,21,Ｙ,220
885,タント,Ｖ－６８,21,Ｙ,100
886,アルファーユポ＃４００,,21,Ｙ,1
887,ビルカラー,モモ,21,Ｙ,220
888,里紙,トキ,21,Ｙ,100
889,ＯＫフェザーワルツ,ユキ,21,Ｙ,120
890,ＯＫミューズキララ,ホワイト,21,Ｙ,120
891,雷鳥上質,,20,Ｙ,35
892,ＯＫミューズコットン,ワカミドリ,21,Ｙ,118
893,アラベール,ナチュラル,23,Ｙ,111
894,マルウタック上質,,35,Ｔ,70
895,紀州,アイボリー,20,Ｔ,42
896,キュリアスメタル,ゴールド,21,Ｙ,215
897,レザック６６,ミルク,21,Ｙ,175
898,ユポＦＧＳ,＃２５０,23,Ｔ,1
899,ＯＫミューズコットン,レモン,21,Ｙ,118
900,紀州,ヤマブキ,20,Ｔ,42
901,ｂ７ナチュラル,,20,Ｔ,63
902,ボンアイボリー,,23,Ｔ,14
903,シャトン,,20,Ｔ,44.5
904,ミューマット,,23,Ｔ,62.5
905,啓紀州上質,,22,Ｔ,53
906,啓Ｖマット,,21,Ｔ,70
907,啓オーロラコート,,21,Ｔ,180
908,啓ｎｐｉ上質,,22,Ｔ,53
909,啓Ｖマット,,21,Ｔ,135
910,啓ありそ,,22,Ｔ,60
911,啓インペリアルマット,,21,Ｔ,180
912,啓雷鳥上質,,22,Ｔ,53
913,プリンス上質,,20,Ｙ,44.5
914,ボンアイボリー,,21,Ｙ,22.5
915,ジェラードＧＡ,スノーホワイト,21,Ｙ,210
916,タント,Ｄ－７０,21,Ｙ,100
917,ＯＫサンドカラー,ホワイト,21,Ｙ,120
918,ペルーラ,スノーホワイト,21,Ｙ,135
919,ユトリロコートグリーン７０,,21,Ｔ,110
920,三菱両アート,,21,Ｔ,135
921,ＯＫコートエコグリーン,,21,Ｔ,110
922,シナールＤＧグロス,,21,Ｙ,90
923,オーロラコート,,23,Ｔ,111
924,日本製紙,ウスベニ,20,Ｔ,50
925,レザック６６,モモ,21,Ｙ,215
926,ＯＫアートポスト,,23,Ｙ,167
927,ユトリロ上質グリーン７０,,20,Ｙ,70.5
928,ＯＫミューズコットン,タンポポ,21,Ｙ,118
929,ユトリロ上質グリーン７０,,20,Ｔ,44.5
930,特アートＳＡ金藤,,23,Ｙ,93.5
931,プリンス上質エコグリーン,,20,Ｔ,44.5
932,クムンドカシミアＦＳ,シロ,21,Ｙ,175
933,タント,Ｇ－５０,21,Ｙ,100
934,ｎｐｉ上質,,23,Ｔ,93.5
935,スタードリーム,オパール,21,Ｔ,209
936,アルトクリームマックス,,20,Ｔ,44
937,エスプリＦＰ,,23,Ｔ,93.5
938,紀州,ワカタケ,20,Ｔ,50
939,プリンス上質エコグリーン,,20,Ｔ,70.5
940,ＯＡペーパー,,35,Ｔ,1
941,日本製紙,キ,20,Ｔ,68.5
942,ヴァンヌーボＶ,スノーホワイト,23,Ｔ,149.5
943,アラベール,スノーホワイト,23,Ｔ,62.5
944,タント,Ｏ－６４,21,Ｙ,100
945,日本製紙,ウグイス,20,Ｔ,50
946,日本製紙,ウグイス,20,Ｔ,42
947,ＮＴほそおり,ナチュラル,21,Ｙ,170
948,紀州,レモン,20,Ｔ,84.5
949,タント,Ｌ－７０,21,Ｙ,180
950,タント,Ｌ－６６,21,Ｙ,100
951,クムンドカシミアＦＳ,シロ,21,Ｔ,175
952,紀州,ミドリ,21,Ｔ,52
953,ヴァンヌーボＶ,スノーホワイト,21,Ｙ,215
954,紀州,ブルー,20,Ｔ,84.5
955,日本製紙,ピュアライトブルー,21,Ｔ,52
956,紀州,コスモス,20,Ｔ,84.5
957,エスプリＦＰ,,21,Ｔ,135
958,紀州,ウグイス,21,Ｔ,68.5
959,レザック６６,オークル,21,Ｙ,175
960,ＪＥＴエースＷ,,23,Ｔ,19
961,レザック６６,ピンク,21,Ｔ,175
962,クロコＧＡ,クロ,21,Ｙ,210
963,キュリアスＩＲポップセット,パール,21,Ｙ,206.5
964,ＯＫマットエコグリーン,,20,Ｙ,44.5
965,オーロラコート,,21,Ｔ,160
966,ウルトラユポＦＥＢ,＃２００,21,Ｔ,1
967,シナールＤＧマット,,20,Ｙ,44
968,シナールＤＧマット,,20,Ｙ,57.5
969,紀州,ヤマプキ,20,Ｔ,42
970,紀州,アカ,20,Ｔ,42
971,紀州,ラベンダー,20,Ｔ,50
972,ジェラードＧＡ,スモークホワイト,21,Ｙ,210
973,タント,Ｂ－１０,21,Ｙ,100
974,ＯＫカイゼル,ワカクサ,21,Ｙ,110
975,ユポＦＧＳ,＃１１０,21,Ｔ,1
976,オーロラコートＬ,,21,Ｔ,55
977,オーロラコートＬ,,21,Ｔ,60
978,ミラーコートＧ,,23,Ｙ,125
979,ミラーコートＧ,,23,Ｙ,93.5
980,シルバーボード,ＨＭ１０４１,21,Ｙ,1
981,ＯＫアートポスト,,21,Ｔ,200
982,レザック６６,ライトグリーン,21,Ｙ,175
983,紀州,ウグイス,21,Ｔ,132
984,マシュマロＣＯＣ,ホワイト,23,Ｙ,125
985,紀州,ミズ,20,Ｔ,112.5
986,紀州,ウグイス,21,Ｔ,66
987,ＧＡボードＦＳ,グレー,21,Ｙ,215
988,クラフトペーパーハーフ,,24,Ｔ,129.5
989,ＪＥＴエースＦ,,29,Ｔ,27
990,タント,Ｎ－５３,21,Ｙ,70
991,タント,Ｎ－５３,21,Ｙ,100
992,紀州,アカ,20,Ｔ,50
993,ボロ,シルバー,21,Ｙ,90
994,アトモス,レッド,21,Ｙ,95
995,紀州,ヤマプキ,21,Ｔ,52
996,タント,Ｖ－５５,21,Ｙ,100
997,ＯＫウルトラアクアサテン,,23,Ｙ,93.5
998,クロコＧＡ,ライトグレー,21,Ｙ,100
999,ビオトープＧＡ,ストーングレー,21,Ｙ,90
1000,フレンチマーブル,グレー,21,Ｙ,90
1001,ヴィンテージゴールド,モス,21,Ｙ,107
1002,リューオーコート,,24,Ｔ,173
1003,上質,,25,Ｙ,26.5
1004,紀州,ソラ,21,Ｔ,107
1005,ＪＥＴスター,,23,Ｙ,24.5
1006,ジェラードＧＡ,ホワイト,21,Ｙ,210
1007,ＯＫフェザーワルツ,ワカクサ,21,Ｙ,120
1008,里紙,セイジ,21,Ｙ,130
1009,ユニテックＧＡ,スノーホワイト,21,Ｙ,130
1010,紀州,リンドウ,21,Ｔ,107
1011,ＯＫＡＣカード,シロ,21,Ｔ,222
1012,紀州,ワカタケ,20,Ｔ,42
1013,Ｖマット,,20,Ｔ,86.5
1014,ＪＥＴエースＦ,,29,Ｔ,53
1015,羊皮紙,クモ,21,Ｙ,160
1016,スノーフィルド,,21,Ｙ,165
1017,ＯＫメタルスウィート,シルバーＢ－１２０,21,Ｙ,1
1018,フレンチマーブル,グレー,21,Ｙ,180
1019,羊皮紙,ユキ,21,Ｙ,160
1020,きらびき,ウスサクラＴ－１００,21,Ｙ,1
1021,ホワイトピーチケント,,23,Ｔ,139
1022,レザック６６,フジ,21,Ｙ,175
1023,紀州,ウスダイダイ,20,Ｔ,68.5
1024,マットポスト,,21,Ｔ,180
1025,ＣＣＰ中葉　４０Ｗ,,20,Ｙ,1
1026,紀州,ビワ,20,Ｔ,84.5
1027,アラベール,スノーホワイト,21,Ｙ,160
1028,レザック６６,コン,21,Ｙ,175
1029,マルウタックアートリベールＳ,弱粘再剥離,27,Ｔ,1
1030,マルウタックアートリベールＳ,弱粘再剥離,27,Ｔ,90
1031,パールコートＰ,,20,Ｔ,57.5
1032,ＯＫミューズコットン,シロ,21,Ｙ,90
1033,紀州,コスモス,21,Ｔ,176
1034,みやぎぬ,スイセン,21,Ｙ,130
1035,新・星物語,パウダー,21,Ｙ,180
1036,かぐや,下弦,21,Ｙ,90
1037,キラキラ,ホワイト,25,Ｔ,1
1038,新局紙,シロ,21,Ｙ,120
1039,紀州,コスモス,21,Ｔ,107
1040,紀州,クリーム,21,Ｔ,66
1041,紀州,キ,21,Ｔ,78
1042,紀州,ミドリ,21,Ｔ,78
1043,紀州,ブルー,21,Ｔ,78
1044,マルウタックアート強粘着,,28,Ｔ,73
1045,マルウタックアート訂正用,,27,Ｔ,73
1046,ユポＦＧＳ,＃１１０,23,Ｔ,1
1047,紀州,フジ,20,Ｔ,68.5
1048,ＢＰコート＃１１０,シロ,21,Ｔ,1
1049,オーパーＦ－１５ＭＤＰ,,20,Ｔ,1
1050,アイベストＷ,,23,Ｙ,13.5
1051,ハンマートーンＧＡ,朱,21,Ｙ,100
1052,ホワイトピーチケント,,23,Ｙ,111
1053,レザック８０つむぎ,キイロ,21,Ｙ,210
1054,紀州,アサギ,21,Ｔ,132
1055,パミス,コソメ,21,Ｙ,200
1056,Ｍｒ，Ｂ,ホワイト,21,Ｙ,135
1057,モフル,キャラメル,21,Ｙ,90
1058,Ｍｒ，Ｂ,ホワイト,21,Ｙ,180
1059,ラフクリーム琥珀,,21,Ｙ,72.5
1060,ｎｐｉ上質,,20,Ｔ,70.5
1061,ボンアイボリー,,23,Ｙ,25
1062,紀州,ヤマブキ,20,Ｔ,50
1063,ＳＡ金藤,,23,Ｙ,93.5
1064,ＳＡ金藤,,23,Ｙ,76.5
1065,ＯＫコートグリーン１００,,20,Ｔ,86.5
1066,紀州,クリーム,21,Ｔ,132
1067,エコ間伐紙,,23,Ｙ,76.5
1068,日本製紙,フジ,20,Ｔ,50
1069,日本製紙,ピュアカナリア,21,Ｔ,132
1070,日本製紙,フジ,21,Ｔ,132
1071,紀州,フジ,20,Ｔ,50
1072,きぬもみ,シラチャ,21,Ｙ,220
1073,タント,Ｎ－１３,21,Ｙ,100
1074,タント,Ｙ－５,21,Ｙ,100
1075,レザック６６,アーモンド,21,Ｙ,215
1076,紀州,オレンジ,20,Ｔ,107
1077,Ｖマット,,23,Ｙ,48.5
1078,タント,Ｐ－６０,21,Ｔ,100
1079,はまゆう,,23,Ｙ,27
1080,紀州,オレンジ,21,Ｔ,176
1081,フレンチマーブル,ローズ,21,Ｙ,180
1082,きらびき,ＰＬ－１３５シロ,23,Ｙ,1
1083,Ｍｒ，ＡＦ,オフホワイト,21,Ｙ,180
1084,Ｍｒ，ＡＦ,オフホワイト,23,Ｔ,125
1085,ＮＴラシャ,シルバー,21,Ｙ,100
1086,エアラス,ホワイト,21,Ｙ,120
1087,紀州,ソラ,21,Ｔ,78
1088,紀州,コスモス,21,Ｔ,78
1089,白柳－ＦＳ,,21,Ｙ,73
1090,ユポＦＲＢＷ,＃３００,23,Ｔ,1
1091,ユポＦＲＢＷ,＃１５０,23,Ｔ,1
1092,ＯＫミューズキララ,ホワイト,21,Ｙ,170
1093,里紙,トキ,21,Ｙ,130
1094,新だん紙,シロ,21,Ｙ,130
1095,紀州,ビワ,21,Ｔ,107
1096,シナールＤＧマット,,23,Ｔ,62.5
1097,啓ありそ,,21,Ｔ,62
1098,スーパーユポＦＲＢＷ,＃１３０,23,Ｔ,1
1099,ユポＦＲＢＷ,＃２００,21,Ｔ,1
1100,プリンス上質エコグリーン,,20,Ｙ,57.6
1101,紀州,ラベンダー,21,Ｔ,66
1102,タント,Ｂ－１１,21,Ｙ,100
1103,新だん紙,ユキ,21,Ｙ,110
1104,里紙,ツユ,21,Ｙ,130
1105,マルウタックアート,,28,Ｔ,73
1106,ジェラードＧＡ,ナチュラル,21,Ｙ,130
1107,ＯＫフェザーワルツ,しんじゅ,21,Ｙ,120
1108,ビルカラー,ユキ,21,Ｙ,150
1109,里紙,ビワ,21,Ｙ,130
1110,啓プリンス上質,,22,Ｔ,53
1111,スノーペトル,ホワイト,21,Ｙ,80
1112,啓ユトリロ上質,,22,Ｔ,53
1113,レザック６６,ミズイロ,21,Ｙ,175
1114,白銀,,23,Ｙ,30
1115,Ａカード＃２５０,ナチュラル,21,Ｔ,1
1116,ＯＫフェザーワルツ,シンジュ,21,Ｙ,120
1117,Ａカード＃２００,ナシ,21,Ｔ,180
1118,ハンマートーンＧＡ,スノーホワイト,21,Ｙ,210
1119,タント,Ｈ－５０,21,Ｙ,100
1120,オペラクリーム,,21,Ｙ,70
1121,紀州,リンドウ,21,Ｔ,66
1122,タント,Ｎ－６３,21,Ｙ,100
1123,ラフクリーム琥珀,,20,Ｔ,39.5
1124,ビオトープＧＡ－ＦＳ,マゼランブルー,21,Ｙ,120
1125,ラフクリーム琥珀,,21,Ｙ,62
1126,アイベストＷ,,21,Ｔ,19.5
1127,啓ありそ,,25,Ｙ,30
1128,レザック６６,ピンク,21,Ｙ,130
1129,ＯＫアートポスト,,23,Ｔ,139
1130,紀州,モエギ,21,Ｔ,176
1131,彩美カード,淡クリーム,21,Ｔ,220
1132,フリッター,ホワイト,21,Ｙ,180
1133,リベロ,ピュア,21,Ｙ,70
1134,ハンマートーンＧＡ,セイジ,21,Ｙ,100
1135,羊皮紙,ユキ,21,Ｙ,110
1136,奉書　白鶴,,21,Ｙ,60
1137,紀州ラップ,,24,Ｔ,65
1138,瑞穂特白仙貨紙,№６５７１,21,Ｔ,60
1139,ハンマートーンＧＡ,セイジ,21,Ｙ,80
1140,紀州,キ,20,Ｔ,33
1141,レザック８０つむぎ,コウゾ,21,Ｙ,210
1142,紀州,シラチャ,21,Ｔ,78
1143,い織り,プラチナホワイト,21,Ｙ,170
1144,ダイヤペーク,,21,Ｔ,180
1145,タント,Ｓ－６,21,Ｙ,100
1146,タント,Ｎ－９,21,Ｙ,100
