ユポＦＧＳ-＃８０-21-Ｔ-1,1162,,,,,,
ユポＦＲＢＷ-＃２００-21-Ｔ-1,1099,,,,,,
ユポタックＦＲＢ-ウラＳ１本-35-Ｔ-110,1523,,,,,,
ユポタックＦＲＢ-ウラＳ１本-35-Ｔ-110,1523,,,,,,
ライトスタッフＧＡ－ＦＳ-21-Ｙ-110,1658,,,,,,
ラフクリーム琥珀-20-Ｔ-45.5,167,,,,,,
ラフクリーム琥珀-21-Ｙ-66.5,1375,,,,,,
ラフクリーム琥珀-21-Ｙ-71.5,610,,,,,,
リ・シマメ-ウルトラホワイト-21-Ｙ-180,1368,,,,,,
ルミネッセンス-ニュートラルホワイト-21-Ｙ-220,1517,,,,,,
ルミネッセンス-マキシマムホワイト-23-Ｙ-153,1337,,,,,,
レザック６６-アオタケ-21-Ｙ-175,195,,,,,,
レザック６６-アオタケ-21-Ｙ-260,1249,,,,,,
レザック６６-アオネズ-21-Ｙ-175,64,,,,,,
レザック６６-アカ-21-Ｙ-260,640,,,,,,
レザック６６-アサギ-21-Ｙ-175,175,,,,,,
レザック６６-アボガド-21-Ｙ-130,1291,,,,,,
レザック６６-ウスミドリ-21-Ｙ-175,689,,,,,,
レザック６６-オークル-21-Ｙ-175,959,,,,,,
レザック６６-オリーブ-21-Ｙ-175,627,,,,,,
レザック６６-キ-21-Ｙ-175,692,,,,,,
レザック６６-クリーム-21-Ｙ-175,36,,,,,,
レザック６６-クリーム-21-Ｙ-215,1317,,,,,,
レザック６６-グリーン-21-Ｙ-175,1301,,,,,,
レザック６６-クロ-21-Ｙ-215,155,,,,,,
レザック６６-コソメ-21-Ｙ-215,34,,,,,,
レザック６６-サクラ-21-Ｙ-175,103,,,,,,
レザック６６-サクラ-21-Ｙ-215,1302,,,,,,
レザック６６-シロ-21-Ｙ-215,643,,,,,,
レザック６６-スカイ-21-Ｙ-175,37,,,,,,
レザック６６-スミレ-21-Ｙ-215,798,,,,,,
レザック６６-ゾウゲ-21-Ｙ-175,1369,,,,,,
レザック６６-ダイダイ-21-Ｙ-175,1247,,,,,,
レザック６６-ピンク-21-Ｙ-175,127,,,,,,
レザック６６-フジ-21-Ｙ-175,1022,,,,,,
レザック６６-ベージュ-21-Ｙ-175,35,,,,,,
レザック６６-ボタン-21-Ｙ-215,1262,,,,,,
レザック６６-ボタン-21-Ｙ-260,639,,,,,,
レザック６６-マリン-21-Ｙ-175,38,,,,,,
レザック６６-ミズイロ-21-Ｙ-175,1113,,,,,,
レザック６６-ミント-21-Ｙ-175,1273,,,,,,
レザック６６-ムラサキ-21-Ｙ-175,1380,,,,,,
レザック６６-ライトグリーン-21-Ｙ-175,982,,,,,,
レザック６６-ライトグリーン-21-Ｙ-260,1150,,,,,,
レザック６６-ライトグレー-21-Ｙ-175,185,,,,,,
レザック６６-ラクダ-21-Ｙ-175,649,,,,,,
レザック６６-レモン-21-Ｙ-175,203,,,,,,
レザック６６-レモン-21-Ｙ-175,203,,,,,,
レザック８０つむぎ-ウスズミ-21-Ｙ-210,1386,,,,,,
レザック８０つむぎ-コウゾ-21-Ｙ-120,1210,,,,,,
レザック８０つむぎ-シロ-21-Ｙ-170,685,,,,,,
レザック８０つむぎ-シロ-21-Ｙ-210,1213,,,,,,
レザック８０つむぎ-スイセン-21-Ｙ-210,1310,,,,,,
レザック８０つむぎ-ソラ-21-Ｙ-210,1243,,,,,,
レザック８０つむぎ-ハダ-21-Ｙ-210,688,,,,,,
レザック８０つむぎ-ヒスイ-21-Ｙ-170,1346,,,,,,
レザック８０つむぎ-ベニ-21-Ｙ-210,1250,,,,,,
レザック８０つむぎ-モエギ-21-Ｙ-170,1374,,,,,,
レザック８０つむぎ-モモ-21-Ｙ-210,1465,,,,,,
レザック８０つむぎ-よもぎ-21-Ｙ-210,1444,,,,,,
レザック８０つむぎ-炎色-21-Ｙ-120,1537,,,,,,
ロッキー-21-Ｔ-55,17,,,,,,
雲竜荒目-シロ-23-Ｙ-45.5,1296,,,,,,
艶塩ビ＃８０-39-Ｔ-1,538,,,,,,
紀州-アイボリー-20-Ｔ-50,1426,,,,,,
紀州-アイボリー-20-Ｔ-68.5,149,,,,,,
紀州-アイボリー-21-Ｔ-107,1483,,,,,,
紀州-アサギ-20-Ｔ-42,331,,,,,,
紀州-アサギ-20-Ｔ-68.5,333,,,,,,
紀州-アサギ-21-Ｔ-107,334,,,,,,
紀州-アサギ-21-Ｔ-52,1428,,,,,,
紀州-アサギ-21-Ｔ-66,1300,,,,,,
紀州-アマリリス-20-Ｔ-33,1382,,,,,,
紀州-アマリリス-20-Ｔ-68.5,1381,,,,,,
紀州-ウグイス-20-Ｔ-112.5,1308,,,,,,
紀州-ウグイス-20-Ｔ-33,336,,,,,,
紀州-ウグイス-20-Ｔ-42,104,,,,,,
紀州-ウグイス-20-Ｔ-50,337,,,,,,
紀州-ウグイス-20-Ｔ-50,337,,,,,,
紀州-ウグイス-20-Ｔ-50,337,,,,,,
紀州-ウグイス-20-Ｔ-68.5,100,,,,,,
紀州-ウグイス-20-Ｔ-84.5,1460,,,,,,
紀州-ウグイス-20-Ｙ-42,1424,,,,,,
紀州-ウグイス-21-Ｔ-132,983,,,,,,
紀州-ウグイス-21-Ｔ-66,986,,,,,,
紀州-ウグイス-21-Ｔ-78,338,,,,,,
紀州-ウスダイダイ-20-Ｔ-42,1455,,,,,,
紀州-ウスダイダイ-20-Ｔ-50,1176,,,,,,
紀州-ウスダイタイ-20-Ｔ-68.5,1379,,,,,,
紀州-ウスダイダイ-20-Ｔ-68.5,1023,,,,,,
紀州-オレンジ-20-Ｔ-33,473,,,,,,
紀州-オレンジ-20-Ｔ-42,10,,,,,,
紀州-オレンジ-20-Ｔ-42,10,,,,,,
紀州-オレンジ-20-Ｔ-50,340,,,,,,
紀州-オレンジ-20-Ｔ-50,340,,,,,,
紀州-オレンジ-20-Ｔ-68.5,105,,,,,,
紀州-オレンジ-20-Ｔ-68.5,105,,,,,,
紀州-オレンジ-20-Ｔ-68.5,105,,,,,,
紀州-オレンジ-21-Ｔ-1,1306,,,,,,
紀州-キ-20-Ｔ-33,1140,,,,,,
紀州-キ-20-Ｔ-42,11,,,,,,
紀州-キ-20-Ｔ-50,1227,,,,,,
紀州-キ-20-Ｔ-50,1227,,,,,,
紀州-キ-20-Ｔ-68.5,181,,,,,,
紀州-キ-21-Ｔ-107,1410,,,,,,
紀州-キ-21-Ｔ-107,1410,,,,,,
紀州-キ-21-Ｔ-52,503,,,,,,
紀州-キ-21-Ｔ-52,503,,,,,,
紀州-ギンネズ-20-Ｔ-50,128,,,,,,
紀州-ギンネズ-20-Ｔ-50,128,,,,,,
紀州-ギンネズ-20-Ｔ-68.5,199,,,,,,
紀州-ギンネズ-21-Ｔ-107,428,,,,,,
紀州-ギンネズ-21-Ｔ-52,158,,,,,,
紀州-ギンネズ-21-Ｔ-52,158,,,,,,
紀州-ギンネズ-21-Ｔ-78,342,,,,,,
紀州-クリーム-20-Ｔ-33,549,,,,,,
紀州-クリーム-20-Ｔ-42,343,,,,,,
紀州-クリーム-20-Ｔ-50,160,,,,,,
紀州-クリーム-20-Ｔ-68.5,423,,,,,,
紀州-クリーム-21-Ｔ-107,344,,,,,,
紀州-クリーム-21-Ｔ-66,1040,,,,,,
紀州-クリーム-21-Ｔ-78,650,,紀州,クリーム,21,Ｔ,78
紀州-コスモス-20-Ｔ-33,469,,,,,,
紀州-コスモス-20-Ｔ-42,346,,,,,,
紀州-コスモス-20-Ｔ-50,528,,,,,,
紀州-コスモス-20-Ｔ-68.5,102,,紀州,コスモス,20,Ｔ,68.5
紀州-コスモス-20-Ｔ-84.5,956,,,,,,
紀州-コスモス-21-Ｔ-107,1039,,,,,,
紀州-コスモス-21-Ｔ-176,1033,,,,,,
紀州-コスモス-21-Ｔ-78,1088,,,,,,
紀州-サーモン-20-Ｔ-112.5,1315,,,,,,
紀州-サーモン-20-Ｔ-42,347,,,,,,
紀州-サーモン-21-Ｔ-107,1436,,,,,,
紀州-サーモン-21-Ｔ-66,27,,,,,,
紀州-サクラ-20-Ｔ-33,382,,紀州,サクラ,20,Ｔ,33
紀州-サクラ-20-Ｔ-33,382,,,,,,
紀州-サクラ-20-Ｔ-42,180,,,,,,
紀州-サクラ-20-Ｔ-50,133,,,,,,
紀州-サクラ-20-Ｔ-68.5,348,,,,,,
紀州-サクラ-20-Ｔ-68.5,348,,,,,,
紀州-サクラ-20-Ｔ-84.5,600,,,,,,
紀州-サクラ-21-Ｔ-107,1164,,紀州,サクラ,21,Ｔ,107
紀州-サクラ-21-Ｔ-132,1660,,,,,,
紀州-サクラ-21-Ｔ-66,629,,,,,,
紀州-サクラ-21-Ｔ-78,1500,,,,,,
紀州-シラチャ-20-Ｔ-42,521,,,,,,
紀州-シラチャ-20-Ｔ-50,1228,,,,,,
紀州-シラチャ-20-Ｔ-68.5,378,,,,,,
紀州-シラチャ-20-Ｔ-68.5,378,,,,,,
紀州-シラチャ-20-Ｔ-84.5,1283,,,,,,
紀州-シラチャ-21-Ｔ-107,42,,,,,,
紀州-シラチャ-21-Ｔ-66,1447,,,,,,
紀州-シロ-20-Ｔ-42,816,,,,,,
紀州-ソラ-20-Ｔ-33,505,,,,,,
紀州-ソラ-20-Ｔ-42,66,,,,,,
紀州-ソラ-20-Ｔ-50,1282,,,,,,
紀州-ソラ-20-Ｔ-68.5,111,,,,,,
紀州-ソラ-20-Ｔ-84.5,67,,,,,,
紀州-ソラ-21-Ｔ-107,1004,,,,,,
紀州-ソラ-21-Ｔ-176,1322,,,,,,
紀州-ソラ-21-Ｔ-66,183,,,,,,
紀州-ビワ-20-Ｔ-112.5,1305,,,,,,
紀州-ビワ-20-Ｔ-42,411,,,,,,
紀州-ビワ-20-Ｔ-68.5,13,,,,,,
紀州-ビワ-20-Ｔ-84.5,1026,,,,,,
紀州-フジ-20-Ｔ-42,410,,,,,,
紀州-フジ-20-Ｔ-50,1071,,,,,,
紀州-フジ-20-Ｔ-68.5,1047,,,,,,
紀州-フジ-21-Ｔ-52,157,,,,,,
紀州-フジ-21-Ｔ-52,157,,,,,,
紀州-フジ-21-Ｔ-78,1271,,,,,,
紀州-ブルー-20-Ｔ-42,196,,紀州,ブルー,20,Ｔ,42
紀州-ブルー-20-Ｔ-50,1461,,,,,,
紀州-ブルー-20-Ｔ-68.5,140,,,,,,
紀州-プルー-21-Ｔ-107,1258,,,,,,
紀州-ブルー-21-Ｔ-176,681,,,,,,
紀州-ブルー-21-Ｔ-66,1450,,,,,,
紀州-ブルー-21-Ｔ-78,1043,,,,,,
紀州-ミズ-20-Ｔ-33,429,,,,,,
紀州-ミズ-20-Ｔ-42,408,,,,,,
紀州-ミズ-20-Ｔ-50,351,,,,,,
紀州-ミズ-20-Ｔ-68.5,101,,,,,,
紀州-ミズ-20-Ｔ-68.5,101,,,,,,
紀州-ミズ-20-Ｔ-68.5,101,,,,,,
紀州-ミズ-20-Ｔ-84.5,385,,,,,,
紀州-ミズ-20-Ｙ-50,1514,,,,,,
紀州-ミズ-20-Ｙ-50,1514,,,,,,
紀州-ミズ-20-Ｙ-68.5,1659,,,,,,
紀州-ミズ-21-Ｔ-107,170,,,,,,
紀州-ミズ-21-Ｔ-107,170,,,,,,
紀州-ミズ-21-Ｔ-132,1417,,,,,,
紀州-ミズ-21-Ｔ-52,156,,,,,,
紀州-ミズ-21-Ｔ-52,156,,,,,,
紀州-ミズ-21-Ｔ-52,156,,,,,,
紀州-ミズ-21-Ｔ-66,1442,,,,,,
紀州-ミズ-21-Ｔ-78,129,,,,,,
紀州-ミドリ-20-Ｔ-42,458,,,,,,
紀州-ミドリ-20-Ｔ-68.5,855,,,,,,
紀州-ミドリ-20-Ｔ-84.5,1376,,,,,,
紀州-ミドリ-21-Ｔ-66,506,,,,,,
紀州-モエギ-20-Ｔ-42,612,,,,,,
紀州-モエギ-20-Ｔ-50,819,,,,,,
紀州-モエギ-20-Ｔ-68.5,207,,,,,,
紀州-モエギ-20-Ｔ-68.5,207,,,,,,
紀州-モエギ-21-Ｔ-107,164,,,,,,
紀州-モエギ-21-Ｔ-52,1429,,,,,,
紀州-モモ-20-Ｔ-33,215,,,,,,
紀州-モモ-20-Ｔ-42,352,,,,,,
紀州-モモ-20-Ｔ-50,532,,,,,,
紀州-モモ-20-Ｔ-50,532,,,,,,
紀州-モモ-20-Ｔ-50,532,,,,,,
紀州-モモ-20-Ｔ-68.5,43,,,,,,
紀州-モモ-20-Ｔ-84.5,1405,,,,,,
紀州-モモ-21-Ｔ-107,171,,,,,,
紀州-モモ-21-Ｔ-176,1229,,,,,,
紀州-ヤマブキ-20-Ｔ-42,900,,,,,,
紀州-ヤマブキ-20-Ｔ-68.5,25,,,,,,
紀州-ヤマブキ-21-Ｔ-107,1241,,,,,,
紀州-ヤマブキ-21-Ｔ-132,514,,,,,,
紀州-ヤマブキ-21-Ｔ-52,189,,,,,,
紀州-ヤマブキ-21-Ｔ-78,1462,,,,,,
紀州ラップ-24-Ｔ-54,202,,,,,,
紀州ラップ-24-Ｔ-54,202,,紀州ラップ,24,Ｔ,54,
紀州ラップ-24-Ｔ-65,1137,,紀州ラップ,24,Ｔ,65,
紀州ラップ-24-Ｔ-86.5,479,,,,,,
紀州-ラベンダー-20-Ｔ-42,1294,,,,,,
紀州-ラベンダー-20-Ｔ-68.5,353,,,,,,
紀州-ラベンダー-20-Ｔ-84.5,1293,,,,,,
紀州-ラベンダー-21-Ｔ-107,1503,,,,,,
紀州-リンドウ-20-Ｔ-42,9,,,,,,
紀州-リンドウ-20-Ｔ-50,380,,,,,,
紀州-リンドウ-20-Ｔ-68.5,131,,,,,,
紀州-リンドウ-21-Ｔ-107,1010,,,,,,
紀州-リンドウＮ-20-Ｔ-42,1254,,,,,,
紀州-レモン-20-Ｔ-50,1319,,,,,,
紀州-レモン-20-Ｔ-68.5,141,,,,,,
紀州-レモン-20-Ｔ-68.5,141,,,,,,
紀州-レモン-20-Ｔ-84.5,948,,,,,,
紀州-レモン-20-Ｙ-68.5,1303,,,,,,
紀州-レモン-20-Ｙ-84.5,1416,,,,,,
紀州-レモン-21-Ｔ-107,647,,,,,,
紀州-レモン-21-Ｔ-107,647,,,,,,
紀州-レモン-21-Ｔ-52,162,,,,,,
紀州-レモン-21-Ｔ-66,1451,,,,,,
紀州-ワカクサ-20-Ｔ-33,1415,,,,,,
紀州-ワカクサ-20-Ｔ-42,168,,,,,,
紀州-ワカクサ-20-Ｔ-68.5,354,,,,,,
紀州-ワカクサ-21-Ｔ-107,44,,,,,,
紀州-ワカクサ-21-Ｔ-107,44,,,,,,
紀州-ワカクサ-21-Ｔ-176,112,,,,,,
紀州-ワカクサ-21-Ｔ-52,1318,,,,,,
紀州-ワカタケ-20-Ｔ-33,438,,,,,,
紀州-ワカタケ-20-Ｔ-42,1012,,,,,,
紀州-ワカタケ-20-Ｔ-68.5,176,,,,,,
紀州-ワカタケ-20-Ｔ-68.5,176,,,,,,
紀州-ワカタケ-21-Ｔ-66,1452,,,,,,
紀州晒クラフト-24-Ｔ-129,1395,,,,,,
紀州-晒クラフト-24-Ｔ-75.5,1377,,,,,,
紀州上質-20-Ｔ-44.5,705,,,,,,
紀州-濃クリーム-20-Ｔ-33,466,,,,,,
紀州-濃クリーム-20-Ｔ-42,92,,,,,,
紀州-濃クリーム-20-Ｔ-42,92,,,,,,
紀州-濃クリーム-20-Ｔ-50,356,,,,,,
紀州-濃クリーム-21-Ｔ-66,377,,,,,,
偽造防止用紙-Ａ４-1-Ｔ-1,1334,,,,,,
菊水和紙局紙赤口№２０２３厚口-32-Ｙ-1,700,,,,,,
玉しきみずたま-シロ-21-Ｙ-90,1443,,,,,,
銀竹-24-Ｔ-90,1661,,,,,,
銀竹クラフト-24-Ｔ-72,484,,,,,,
銀竹クラフト-24-Ｔ-90,126,,,,,,
啓Ｖマット-21-Ｔ-135,909,,,,,,
啓Ｖマット-21-Ｔ-70,906,,,,,,
啓ありそ-21-Ｔ-60,1662,,,,,,
啓ありそ-22-Ｔ-60,910,,,,,,
啓ありそ-22-Ｔ-60,910,,,,,,
啓ありそ-25-Ｙ-30,1127,,,,,,
啓インペリアルマット-21-Ｔ-180,911,,,,,,
啓オーロラコート-21-Ｔ-180,907,,,,,,
啓オーロラコート-21-Ｔ-180,907,,,,,,
啓オーロラコート-21-Ｔ-180,907,,,,,,
啓オーロラコート-21-Ｔ-180,907,,,,,,
啓オーロラコート-23-Ｙ-125,1526,,,,,,
啓プリンス上質-22-Ｔ-53,1110,,,,,,
啓ホワイトニューＶマット-21-Ｔ-135,1259,,,,,,
啓紀州上質-22-Ｔ-53,905,,,,,,
啓雷鳥上質-22-Ｔ-53,912,,,,,,
啓雷鳥上質-22-Ｔ-53,912,,,,,,
啓雷鳥上質-22-Ｔ-53,912,,,,,,
五感紙荒目-アサギ-21-Ｙ-135,1358,,,,,,
五感紙荒目-ルリ-21-Ｙ-135,1357,,,,,,
五條スペシャリティーズ№２１５－２５６-21-Ｔ-22,368,,,,,,
江戸小染うろこ-シロ-21-Ｙ-175,1392,,,,,,
晒クラフト-21-Ｔ-60,1344,,,,,,
晒竜王Ｗ-24-Ｔ-151,1321,,,,,,
晒竜王Ｗ-24-Ｔ-54,311,,,,,,
晒竜王Ｗ-24-Ｔ-75.5,618,,,,,,
晒竜王Ｗ-24-Ｔ-86.5,312,,,,,,
新だん紙-キナリ-21-Ｙ-160,1269,,新だん紙,キナリ,21,Ｙ,160
新だん紙-クリーム-21-Ｙ-160,1274,,,,,,
新だん紙-コイネズ-21-Ｙ-110,1211,,,,,,
新だん紙-シロ-21-Ｙ-160,1221,,,,,,
新だん紙-しんく-21-Ｙ-110,1432,,,,,,
新だん紙-ユキ-21-Ｙ-135,1197,,,,,,
新局紙-コソメ-21-Ｙ-100,1192,,,,,,
新局紙-シロ-21-Ｙ-100,1193,,,,,,
新局紙-シロ-21-Ｙ-80,1414,,,,,,
新草木染-あまがわ-21-Ｙ-64.5,851,,,,,,
新草木染-あまがわ-21-Ｙ-64.5,851,,,,,,
新草木染-スズメ色-21-Ｔ-47.5,1277,,,,,,
瑞穂　光梅-２１０３モモ-21-Ｙ-1,1224,,,,,,
瑞穂　光梅-２１０４フジ-21-Ｙ-1,1230,,,,,,
瑞穂　平成　№３３１４-ネズミ-21-Ｙ-1,1327,,,,,,
瑞穂雲竜大礼紙クリーム-＃３００２-21-Ｙ-1,1285,,,,,,
瑞穂純白-6451-21-Ｙ-90,1663,,,,,,
星高奉書紙-特白-21-Ｔ-51.5,679,,,,,,
星高奉書紙-特白-21-Ｔ-60,1492,,,,,,
大王色上質-シロ-21-Ｔ-107,1469,,,,,,
大王製紙-シロ-20-Ｔ-68.5,1361,,,,,,
大王製紙-シロ-20-Ｔ-84.5,1360,,,,,,
大王製紙-シロ-21-Ｔ-107,830,,,,,,
訂正用上質タック-Ｓ－１-27-Ｔ-70,1323,,,,,,
日本製紙-アサギ-20-Ｔ-42,713,,,,,,
日本製紙-ウスベニ-21-Ｔ-78,1484,,,,,,
日本製紙-クリーム-20-Ｔ-42,146,,,,,,
日本製紙-クリーム-20-Ｔ-50,707,,,,,,
日本製紙-ピュアピンク-20-Ｔ-42,358,,,,,,
日本製紙-ピュアピンク-20-Ｔ-68.5,213,,,,,,
日本製紙-ピュアピンク-20-Ｔ-68.5,213,,,,,,
日本製紙-ピュアピンク-21-Ｔ-52,597,,,,,,
日本製紙-ピュアピンク-21-Ｔ-66,642,,,,,,
日本製紙-ピュアライトブルー-20-Ｔ-42,360,,,,,,
日本製紙-ピュアライトブルー-20-Ｔ-68.5,1421,,,,,,
日本製紙-フジ-20-Ｔ-42,1276,,,,,,
日本製紙-ブルー-20-Ｔ-68.5,1356,,,,,,
日本製紙-ミドリ-20-Ｔ-68.5,1275,,,,,,
白銀-21-Ｔ-38.5,318,,,,,,
白銀-21-Ｔ-43,319,,,,,,
白銀-21-Ｔ-43,319,,,,,,
白銀-21-Ｔ-43,319,,,,,,
白銀-21-Ｔ-43,319,,,,,,
白銀-23-Ｙ-30,1114,,,,,,
薄模造-金華-21-Ｔ-30,1279,,,,,,
奉書紙しろたえ-21-Ｙ-65,533,,,,,,
奉書紙特白-№６３７８-21-Ｔ-60,1268,,,,,,
北越アートポスト-23-Ｔ-111,390,,,,,,
北越アートポスト-23-Ｔ-125,70,,,,,,
北越アートポスト-23-Ｙ-153,57,,,,,,
北雪ケントＣｏＣ-21-Ｔ-225,1504,,,,,,
北雪ケントＣｏＣ-21-Ｔ-265,1454,,,,,,
北雪ケントＣｏＣ-23-Ｙ-125,1427,,,,,,
羊皮紙-キナリ-21-Ｙ-80,1464,,,,,,
雷鳥上質-20-Ｙ-44.5,78,,,,,,
雷鳥上質-20-Ｙ-44.5,78,,,,,,
雷鳥上質-20-Ｙ-44.5,78,,,,,,
雷鳥上質-20-Ｙ-44.5,78,,,,,,
雷鳥上質-20-Ｙ-44.5,78,,,,,,
雷鳥上質-21-Ｔ-110,696,,,,,,
雷鳥上質-21-Ｔ-55,1307,,,,,,
雷鳥上質-21-Ｔ-55,1307,,,,,,
雷鳥上質-21-Ｔ-70,1385,,,,,,
雷鳥上質-22-Ｔ-53,115,,,,,,
雷鳥上質-23-Ｔ-38,1297,,,,,,
雷鳥上質-くまけい-20-Ｙ-44.5,461,,,,,,
雷鳥上質-くまけい-20-Ｙ-44.5,461,,,,,,
里紙-アンズ-21-Ｙ-130,1387,,,,,,
里紙-イネ-21-Ｙ-100,1475,,,,,,
里紙-ウコン-21-Ｙ-100,1367,,,,,,
里紙-カキ-21-Ｙ-100,1665,,,,,,
里紙-キナリ-21-Ｙ-100,82,,,,,,
里紙-キナリ-21-Ｙ-130,1371,,,,,,
里紙-クリ-21-Ｙ-130,1466,,,,,,
里紙-ショウブ-21-Ｙ-130,1400,,,,,,
里紙-シロ-21-Ｙ-100,571,,,,,,
里紙-スミ-21-Ｙ-100,1251,,,,,,
里紙-セイジ-21-Ｙ-100,1664,,,,,,
里紙-トキ-21-Ｙ-100,888,,,,,,
里紙-ユキ-21-Ｙ-100,1391,,,,,,
和紙　栄光紙-シロ№６７７-21-Ｔ-1,1266,,,,,,
和紙　栄光紙-肌№６７８-21-Ｔ-1,1267,,,,,,
琥珀-20-Ｔ-46.5,51,,,,,,
琥珀-20-Ｔ-57.5,31,,,,,,
琥珀-20-Ｔ-57.5,31,,,,,,
琥珀-20-Ｙ-36.5,26,,,,,,
琥珀-20-Ｙ-36.5,26,,琥珀,20,Ｙ,36.5,
琥珀-20-Ｙ-36.5,26,,,,,,
琥珀-20-Ｙ-36.5,26,,,,,,
琥珀-20-Ｙ-36.5,26,,,,,,
琥珀-20-Ｙ-36.5,26,,,,,,
琥珀-20-Ｙ-46.5,86,,,,,,
琥珀-20-Ｙ-57.5,20,,,,,,
琥珀-21-Ｔ-90,644,,,,,,
琥珀-21-Ｙ-72.5,84,,琥珀,21,Ｙ,72.5,
琥珀-22-Ｔ-55,1225,,琥珀,22,Ｔ,55,
琥珀-22-Ｔ-60,1265,,,,,,
琥珀-22-Ｔ-70,485,,,,,,
